_id,title,url,tag_current,id_related,title_related,tag_related
502245,10 lessons I learned from being a nerd,https://www.ted.com/talks/jordan_dinwiddie_10_lessons_i_learned_from_being_a_nerd,"culture,media,creativity,art,storytelling,community,TEDx","871.0,871.0,871.0","Re-examining the remix,Re-examining the remix,Re-examining the remix","environment,science,technology,design,DNA,animals,evolution,biology,biomimicry,fish,environment,science,technology,design,DNA,animals,evolution,biology,biomimicry,fish,environment,science,technology,design,DNA,animals,evolution,biology,biomimicry,fish"
502652,The unexpected way spirituality connects to climate change,https://www.ted.com/talks/gopal_d_patel_the_unexpected_way_spirituality_connects_to_climate_change,"climate change,environment,social change,community,religion,activism,motivation,personal growth,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
503341,A playbook for financing climate solutions,https://www.ted.com/talks/nili_gilbert_and_david_blood_a_playbook_for_financing_climate_solutions,"climate change,environment,global issues,science,sustainability,business,money,finance,Countdown,investing","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
505067,Life lessons from Beethoven's Symphony No. 9,https://www.ted.com/talks/benjamin_zander_life_lessons_from_beethoven_s_symphony_no_9,"music,performance,storytelling,personal growth,Life","805.0,805.0,805.0","Music is medicine, music is sanity,Music is medicine, music is sanity,Music is medicine, music is sanity","culture,science,cognitive science,evolution,gender,love,psychology,relationships,culture,science,cognitive science,evolution,gender,love,psychology,relationships,culture,science,cognitive science,evolution,gender,love,psychology,relationships"
505744,My quest to end the horror of gun violence in the US,https://www.ted.com/talks/lucy_mcbath_my_quest_to_end_the_horror_of_gun_violence_in_the_us,"politics,military,social change,activism,parenting,leadership,United States,violence,public health,government","1342.0,1342.0,1342.0","Why I chose a gun,Why I chose a gun,Why I chose a gun","design,industrial design,invention,DNA,nature,creativity,biology,product design,design,industrial design,invention,DNA,nature,creativity,biology,product design,design,industrial design,invention,DNA,nature,creativity,biology,product design"
507052,Does planting trees actually cool the planet?,https://www.ted.com/talks/carolyn_beans_does_planting_trees_actually_cool_the_planet,"climate change,environment,education,nature,trees,TED-Ed,animation",36770.0,How tall can a tree grow?,"global issues,entertainment,goals,ocean"
507360,"True love — and the myth of ""happily ever after""",https://www.ted.com/talks/francesca_hogi_true_love_and_the_myth_of_happily_ever_after,"love,relationships,communication,community,personal growth,self,emotions,Life","100914.0,100914.0,100914.0","How to tap into your awareness -- and why meditation is easier than you think,How to tap into your awareness -- and why meditation is easier than you think,How to tap into your awareness -- and why meditation is easier than you think","invention,health,public health,TED Fellows,sight,blindness,invention,health,public health,TED Fellows,sight,blindness,invention,health,public health,TED Fellows,sight,blindness"
507472,Are you really as good at something as you think?,https://www.ted.com/talks/robin_kramer_are_you_really_as_good_at_something_as_you_think,"psychology,personal growth,brain,self,TEDx,emotions","1094.0,1094.0,1094.0","The social animal,The social animal,The social animal","culture,science,entertainment,illusion,religion,culture,science,entertainment,illusion,religion,culture,science,entertainment,illusion,religion"
508461,Why you shouldn't trust boredom,https://www.ted.com/talks/kevin_h_gary_why_you_shouldn_t_trust_boredom,"entertainment,education,psychology,personal growth,brain,TEDx,emotions","1094.0,1094.0,1094.0","The social animal,The social animal,The social animal","culture,science,entertainment,illusion,religion,culture,science,entertainment,illusion,religion,culture,science,entertainment,illusion,religion"
509189,The magical AI assistants of the future — and the engineering behind them,https://www.ted.com/talks/harrison_chase_the_magical_ai_assistants_of_the_future_and_the_engineering_behind_them,"technology,computers,innovation,future,communication,AI,data","120938.0,120938.0,120938.0","The exciting, perilous journey toward AGI,The exciting, perilous journey toward AGI,The exciting, perilous journey toward AGI","technology,health,communication,activism,society,data,youth,policy,technology,health,communication,activism,society,data,youth,policy,technology,health,communication,activism,society,data,youth,policy"
509246,How AI is learning what it means to be human,https://www.ted.com/talks/walter_de_brouwer_how_ai_is_learning_what_it_means_to_be_human,"technology,computers,innovation,future,language,AI","120938.0,120938.0,120938.0","The exciting, perilous journey toward AGI,The exciting, perilous journey toward AGI,The exciting, perilous journey toward AGI","technology,health,communication,activism,society,data,youth,policy,technology,health,communication,activism,society,data,youth,policy,technology,health,communication,activism,society,data,youth,policy"
511243,Lessons from the past on adapting to climate change,https://www.ted.com/talks/laprisha_berry_daniels_lessons_from_the_past_on_adapting_to_climate_change,"climate change,sustainability,cities,history,community,society,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
511250,Why are women still taken less seriously than men?,https://www.ted.com/talks/mary_ann_sieghart_why_are_women_still_taken_less_seriously_than_men,"culture,social change,gender,leadership,work,women,equality","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
511973,TED Explores: A New Climate Vision,https://www.ted.com/talks/ted_countdown_ted_explores_a_new_climate_vision,"climate change,science,sustainability,technology,innovation,future,energy,pollution","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
512357,What happens when we deny people abortions?,https://www.ted.com/talks/diana_greene_foster_what_happens_when_we_deny_people_abortions,"politics,science,social change,health,health care,gender,women,society,family,human rights","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
